File Name,Average Cost,Best Cost,Worst Cost
large.csv,28.69267256388796,28.69267256388796,28.69267256388796
medium.csv,8.124259287426895,8.124259287426895,8.124259287426895
small.csv,60.377617207466834,60.377617207466834,60.377617207466834
tiny.csv,12.516978039789695,12.516978039789695,12.516978039789695
